date,mission,lat,lon,class,Red,Green,Blue,B5,B6,B7,B8,B11,B12,vol_init
1994-07-19,LS5,46.67331444956766,-90.82539065852258,other,0.1846975,0.12492625,0.11999,0.12140625,0.09711,0.07902874999999998,NA,NA,NA,AMP
1994-07-19,LS5,46.67578791358838,-90.81388934626672,other,0.11161625,0.20341125,0.12542124999999998,0.1277175,0.1053875,0.09272375,NA,NA,NA,AMP
1994-07-19,LS5,46.67269606587325,-90.81333144679162,other,0.1411925,0.21688625,0.2093375,0.22834,0.21945750000000003,0.19243875,NA,NA,NA,AMP
2010-09-01,LS5,46.89224812847204,-91.67139030200605,openWater,0.00308749999999999,0.01350999999999999,0.0174425,0.006195,9.149999999999991e-4,-0.001945,NA,NA,NA,AMP
2010-09-01,LS5,46.89799594545008,-91.6180036137736,openWater,0.00306,0.0134825,0.01518749999999999,0.006195,9.149999999999991e-4,0.00206999999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.87769988021293,-91.61748862964276,openWater,0.00378874999999999,0.01440374999999999,0.01742874999999999,0.00464125,-0.00452999999999999,0.00213874999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.88485717281117,-91.69816947681072,openWater,0.00299125,0.01793749999999999,0.01740124999999999,0.00613999999999999,8.737499999999926e-4,-0.00195875,NA,NA,NA,AMP
2010-09-01,LS5,46.87335810637045,-91.71344733935956,openWater,0.006305,0.01311124999999999,0.019175,0.00594749999999999,8.187499999999931e-4,0.002015,NA,NA,NA,AMP
2010-09-01,LS5,46.986439190246166,-91.22510162625392,openWater,0.00459999999999999,0.01524249999999999,0.0108975,0.00726750000000001,0.00682749999999998,-0.00175249999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.98292600015221,-91.28277984891017,openWater,0.0044625,0.015105,0.01719499999999998,0.00715749999999998,0.00124499999999999,0.006195,NA,NA,NA,AMP
2010-09-01,LS5,46.97425914409215,-91.3119622829922,openWater,0.0079275,0.01502249999999999,0.01708499999999999,0.00710249999999998,0.00402249999999998,-0.00178,NA,NA,NA,AMP
2010-09-01,LS5,46.95715555121397,-91.3442346218594,openWater,0.00443499999999999,0.01507749999999999,0.01713999999999999,0.01125499999999998,0.00124499999999999,0.00217999999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.95996747631684,-91.39161316189843,openWater,0.0080925,0.01966999999999999,0.01735999999999998,0.00726750000000001,0.0012725,0.00223499999999998,NA,NA,NA,AMP
2010-09-01,LS5,47.20064169437161,-90.873275118937,openWater,0.00509499999999998,0.01147499999999998,0.01601249999999998,0.00762499999999999,-0.001395,0.00228999999999998,NA,NA,NA,AMP
2010-09-01,LS5,47.19317669444143,-90.94743283378074,openWater,0.00465499999999999,0.01535249999999999,0.01538,0.01141999999999998,0.00407749999999998,0.00223499999999998,NA,NA,NA,AMP
2010-09-01,LS5,47.1742762196553,-90.96803219901513,openWater,0.00481999999999999,0.01551749999999999,0.01345499999999999,0.0074325,0.0013275,-0.001725,NA,NA,NA,AMP
2010-09-01,LS5,47.18641063111077,-90.81147702323386,openWater,0.00866999999999998,0.01590249999999998,0.02252999999999999,0.00767999999999999,0.00696499999999999,0.00228999999999998,NA,NA,NA,AMP
2010-09-01,LS5,47.203440798590925,-90.70024045096824,openWater,0.00924749999999999,0.01219,0.0233275,0.00806499999999998,0.00432499999999999,0.00234499999999998,NA,NA,NA,AMP
2010-09-01,LS5,47.17941034757758,-90.6483987151284,openWater,0.00567249999999999,0.01650750000000001,0.018955,0.00396749999999998,0.00432499999999999,0.00234499999999998,NA,NA,NA,AMP
2010-09-01,LS5,47.28852871436356,-90.4111451370667,openWater,0.00531499999999998,0.01172249999999999,0.01628750000000001,0.00778999999999999,0.0014375,0.00625,NA,NA,NA,AMP
2010-09-01,LS5,47.28852871436356,-90.29853527378545,openWater,0.00531499999999998,0.01169499999999998,0.01843249999999999,0.00369249999999998,-0.00134,-0.00167,NA,NA,NA,AMP
2010-09-01,LS5,47.28852871436356,-90.21064464878545,openWater,0.00545249999999999,0.01183249999999999,0.01216249999999999,0.00380249999999998,0.00424249999999998,-0.00164249999999999,NA,NA,NA,AMP
2010-09-01,LS5,47.28387094616036,-90.13854687046512,openWater,0.00553499999999998,0.01194249999999999,0.01658999999999999,0.00795499999999999,0.00151999999999999,0.0023175,NA,NA,NA,AMP
2010-09-01,LS5,47.268497401125295,-90.25596325230109,openWater,0.00889,0.01177749999999999,0.01848749999999999,0.00784499999999999,0.00421499999999999,0.00625,NA,NA,NA,AMP
2010-09-01,LS5,46.69207041168748,-91.87244355265356,lightNearShoreSediment,0.1587925,0.115645,0.05132249999999999,0.07299250000000002,0.00391249999999998,0.00212499999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.69198210225646,-91.87072693888402,lightNearShoreSediment,0.14484999999999998,0.1113,0.05132249999999999,0.06061749999999999,0.00669,0.00611249999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.691834919550594,-91.86909615580296,lightNearShoreSediment,0.1587925,0.115645,0.0534675,0.0771175,0.00669,0.00212499999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.69198210225646,-91.8675512034104,lightNearShoreSediment,0.1553,0.1113,0.05132249999999999,0.07299250000000002,0.00391249999999998,0.00212499999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.69218815737084,-91.8738597590134,lightNearShoreSediment,0.14831499999999995,0.1113,0.04915,0.06061749999999999,0.00669,0.00611249999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.60022031637492,-90.948868106234,lightNearShoreSediment,0.102445,0.08099499999999998,0.04004749999999999,0.133575,0.09532249999999998,0.07687,NA,NA,NA,AMP
2010-09-01,LS5,46.59986647749376,-90.94895393692246,lightNearShoreSediment,0.07145249999999997,0.06389,0.03584000000000001,0.21005250000000003,0.14493250000000002,0.08077499999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.59738954062382,-90.94792396866076,lightNearShoreSediment,0.102445,0.07673249999999998,0.03584000000000001,0.157775,0.1063775,0.072965,NA,NA,NA,AMP
2010-09-01,LS5,46.59703568325644,-90.94800979934922,lightNearShoreSediment,0.08179249999999999,0.07673249999999998,0.046345,0.1939925,0.1890425,0.14353,NA,NA,NA,AMP
2010-09-01,LS5,46.59957160999426,-90.94878227554553,lightNearShoreSediment,0.04386999999999999,0.04673,0.025335,0.2782525,0.1504875,0.072965,NA,NA,NA,AMP
2010-09-01,LS5,46.69307124181373,-91.86394631449436,darkNearShoreSediment,0.02882750000000001,0.01463749999999999,0.01238249999999999,0.027535,0.00669,0.01007249999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.693277292772684,-91.86278760019994,darkNearShoreSediment,0.0323475,0.01903749999999998,0.01455499999999998,0.02340999999999998,-0.00169749999999999,0.00212499999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.6928651900686,-91.86360299174046,darkNearShoreSediment,0.0323475,0.01903749999999998,0.01238249999999999,0.02340999999999998,0.00669,0.00611249999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.69262970139725,-91.86437546793675,darkNearShoreSediment,0.01815749999999999,0.01903749999999998,0.01018249999999998,0.03165999999999999,0.009495,0.00611249999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.69295349805562,-91.86463296000218,darkNearShoreSediment,0.039415,0.019065,0.01020999999999999,0.027535,0.00391249999999998,0.00611249999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.69109307984784,-91.83023741608646,darkNearShoreSediment,0.01821249999999999,0.01463749999999999,0.01241,0.02340999999999998,0.003885,0.00212499999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.69096061325013,-91.82987263566044,darkNearShoreSediment,0.02528,0.01463749999999999,0.01241,0.02340999999999998,0.003885,0.00212499999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.69125498302606,-91.82946493989016,darkNearShoreSediment,0.02528,0.019065,0.01023749999999998,0.019285,0.00669,0.00212499999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.69097533177705,-91.8291430748084,darkNearShoreSediment,0.02879999999999999,0.019065,0.00806499999999998,0.03168750000000001,0.00669,-0.001835,NA,NA,NA,AMP
2010-09-01,LS5,46.65968642596678,-90.74633241340833,darkNearShoreSediment,0.02697125,0.01708499999999999,0.01114499999999998,0.02060499999999998,0.00718499999999998,0.00634624999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.66057004171131,-90.752941376421,darkNearShoreSediment,0.023575,0.01709874999999999,0.01328999999999999,0.02065999999999998,0.00721249999999998,0.00242749999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.65562160754638,-90.75139642402844,darkNearShoreSediment,0.01665875,0.017085,0.01328999999999999,0.01657625,0.00169874999999999,0.00242749999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.65644637802246,-90.75594545051769,darkNearShoreSediment,0.01668625,0.01712624999999999,0.0112275,0.01660375,-0.00103749999999999,-0.00147749999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.6537952852973,-90.74624658271983,darkNearShoreSediment,0.02011,0.01709874999999999,0.01328999999999999,0.02061874999999999,0.00857374999999999,0.00634624999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.66292627976497,-90.74684739753916,darkNearShoreSediment,0.02358874999999999,0.02141625,0.01121374999999999,0.02064624999999999,0.01544874999999999,0.00634624999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.89878242652374,-91.18338853557432,offShoreSediment,0.01502249999999999,0.02827749999999998,0.01708499999999999,0.00715749999999998,0.00124499999999999,0.0022075,NA,NA,NA,AMP
2010-09-01,LS5,46.90816515587487,-91.14287645061336,offShoreSediment,0.01865249999999999,0.03275999999999998,0.02154,0.00723999999999999,0.00404999999999999,0.00616749999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.93161479499797,-91.11266404826962,offShoreSediment,0.012025,0.02882750000000001,0.01791000000000001,0.0075425,0.00691,-0.00562999999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.92082923567149,-91.07352525432432,offShoreSediment,0.00891749999999999,0.02929499999999998,0.01865249999999999,0.0078175,0.00146499999999999,0.00625,NA,NA,NA,AMP
2010-09-01,LS5,46.84808731044555,-91.26921922405089,offShoreSediment,0.01870749999999998,0.03287000000000001,0.02184249999999998,0.0113375,0.0012725,0.0022075,NA,NA,NA,AMP
2010-09-01,LS5,46.83493631479427,-91.32346421916806,offShoreSediment,0.0154625,0.02882750000000001,0.01370249999999999,0.01159874999999999,0.00409124999999999,-0.001725,NA,NA,NA,AMP
2010-09-01,LS5,46.81755327589336,-91.38388902385556,offShoreSediment,0.0150775,0.028415,0.01526999999999999,0.00715749999999999,0.00399499999999998,0.00219374999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.750602286795605,-90.79651090830012,offShoreSediment,0.01595749999999998,0.037875,0.02695750000000001,0.01201125,0.00426999999999999,0.00233124999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.753542660116366,-90.79496595590754,offShoreSediment,0.022915,0.04649625,0.02482624999999999,0.007955,0.00426999999999999,0.0023175,NA,NA,NA,AMP
2010-09-01,LS5,46.75660047819643,-90.79221937387628,offShoreSediment,0.02288749999999999,0.04646875,0.024785,0.0119975,0.0014925,0.0023175,NA,NA,NA,AMP
2010-09-01,LS5,46.75954052426147,-90.79118940561456,offShoreSediment,0.01944999999999999,0.03786125,0.0248675,0.01201125,0.00426999999999999,0.00233124999999999,NA,NA,NA,AMP
2010-09-01,LS5,46.75366027171246,-90.79307768076106,offShoreSediment,0.02636624999999999,0.0464825,0.02691625,0.01608124999999999,0.00426999999999999,0.0023175,NA,NA,NA,AMP
2010-09-01,LS5,46.75481974772885,-92.073162625791,shorelineContamination,0.16652,0.1332175,0.08248,0.2222075,0.231365,0.20986,NA,NA,NA,AMP
2010-09-01,LS5,46.752643938465496,-92.0711456046118,shorelineContamination,0.06339499999999998,0.0621025,0.04078999999999999,0.06012250000000002,0.05707000000000001,0.0739825,NA,NA,NA,AMP
2010-09-01,LS5,46.74979173111615,-92.06865651464597,shorelineContamination,0.14177,0.11548000000000004,0.0713975,0.17677749999999998,0.225865,0.201995,NA,NA,NA,AMP
2010-09-01,LS5,46.74693937282648,-92.06586701727048,shorelineContamination,0.15593249999999995,0.11985249999999996,0.07997749999999998,0.2265525,0.2399725,0.1980075,NA,NA,NA,AMP
2010-09-01,LS5,46.74579250581556,-92.06483704900876,shorelineContamination,0.1488375,0.10205999999999998,0.07120500000000002,0.1809575,0.197815,0.17006749999999998,NA,NA,NA,AMP
2010-09-01,LS5,46.69437763569205,-90.73973996165562,shorelineContamination,0.16040125,0.13204875000000002,0.08628875,0.18143875,0.19958875,0.19793875,NA,NA,NA,AMP
2010-09-01,LS5,46.69740937571071,-90.74403149607944,shorelineContamination,0.17057624999999998,0.14049124999999998,0.08631624999999998,0.19741625,0.22156125,0.197925,NA,NA,NA,AMP
2010-09-01,LS5,46.69855727168056,-90.74549061778356,shorelineContamination,0.2044425,0.16568125,0.11297749999999998,0.2373875,0.30120125,0.29564625,NA,NA,NA,AMP
2010-09-01,LS5,46.69938138707128,-90.74664933207798,shorelineContamination,0.14005125,0.11524625,0.07605874999999998,0.13738375,0.1968525,0.18619625,NA,NA,NA,AMP
2010-09-01,LS5,46.70052924111855,-90.74819428447056,shorelineContamination,0.19092625,0.15311375000000002,0.10072625,0.21342125,0.23256125,0.21358625,NA,NA,NA,AMP
2002-09-03,LS7,47.00954679613688,-91.46578391068157,openWater,0.00531499999999998,0.01271249999999998,0.0114475,0.0044075,0.00105249999999998,-8.450000000000124e-4,NA,NA,NA,AMP
2002-09-03,LS7,47.01633537238971,-91.3902529048222,openWater,0.00330749999999999,0.01037499999999999,0.0137575,0.0044625,0.00105249999999998,0.0019875,NA,NA,NA,AMP
2002-09-03,LS7,47.01422866520971,-91.32296164505657,openWater,0.00339,0.01293249999999998,0.01389499999999999,0.00454499999999999,0.00380249999999998,0.0019875,NA,NA,NA,AMP
2002-09-03,LS7,47.00697159319967,-91.25635703079875,openWater,0.0073775,0.01516,0.01458249999999999,0.00592,0.00688249999999998,0.00217999999999998,NA,NA,NA,AMP
2002-09-03,LS7,46.99573289106389,-91.21618826859172,openWater,0.00536999999999998,0.01524249999999999,0.02107249999999999,0.005975,0.0015475,0.00217999999999998,NA,NA,NA,AMP
2002-09-03,LS7,46.72048588846948,-91.70823871106904,lightNearShoreSediment,0.13988625,0.08644000000000002,0.04315499999999999,0.08078874999999999,0.00662124999999999,0.00759749999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.72154503269531,-91.70532046766084,lightNearShoreSediment,0.13573375,0.08410250000000002,0.04314124999999999,0.07190625,0.00662124999999999,0.00483374999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.72295719265356,-91.70120059461397,lightNearShoreSediment,0.12951875000000002,0.08176499999999998,0.04527250000000001,0.06301000000000001,0.00391249999999999,-7.487500000000064e-4,NA,NA,NA,AMP
2002-09-03,LS7,46.72354558172688,-91.6984540125827,lightNearShoreSediment,0.12328999999999998,0.08176499999999998,0.03886500000000001,0.06301000000000001,0.00392624999999999,0.00202874999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.71919135062425,-91.7145901820163,lightNearShoreSediment,0.13056375,0.0805825,0.0430725,0.05851375,0.0066075,0.00202874999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.71683756587692,-91.72403155774872,lightNearShoreSediment,0.131595,0.08632999999999999,0.04289375,0.07186500000000001,0.00657999999999998,0.00620874999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.861757988311,-91.23112823391727,lightNearShoreSediment,0.08638499999999999,0.07343250000000001,0.0384525,0.028195,0.00426999999999999,0.0077625,NA,NA,NA,AMP
2002-09-03,LS7,46.86282902768897,-91.2294759931641,lightNearShoreSediment,0.092545,0.07805250000000002,0.04474999999999998,0.0326225,0.00693749999999998,0.0022075,NA,NA,NA,AMP
2002-09-03,LS7,46.86360661823311,-91.22820999050909,lightNearShoreSediment,0.09048250000000002,0.07805250000000002,0.04263249999999999,0.0326225,0.00693749999999998,0.0022075,NA,NA,NA,AMP
2002-09-03,LS7,46.86413478651906,-91.22737314129644,lightNearShoreSediment,0.08635749999999998,0.07571499999999998,0.042605,0.0237675,0.00693749999999998,-5.700000000000149e-4,NA,NA,NA,AMP
2002-09-03,LS7,46.85941043000484,-91.23423959637456,lightNearShoreSediment,0.08432250000000002,0.073405,0.042605,0.02816749999999998,0.00693749999999998,0.0049575,NA,NA,NA,AMP
2002-09-03,LS7,46.8985070214656,-90.44881526140604,lightNearShoreSediment,0.1166625,0.1003275,0.05437500000000001,0.02800249999999998,0.00421499999999999,0.0022075,NA,NA,NA,AMP
2002-09-03,LS7,46.89888822880472,-90.4495448222581,lightNearShoreSediment,0.1063775,0.08888750000000001,0.05228499999999997,0.0324025,0.00957749999999998,0.0022075,NA,NA,NA,AMP
2002-09-03,LS7,46.898243107104726,-90.44842902330792,lightNearShoreSediment,0.1063775,0.0934525,0.05019499999999999,0.02800249999999998,0.00421499999999999,0.00773499999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.89921078674403,-90.45040312914288,lightNearShoreSediment,0.10843999999999998,0.09116999999999996,0.05016749999999997,0.03680249999999999,0.012245,0.0105125,NA,NA,NA,AMP
2002-09-03,LS7,46.8978618951791,-90.44795695452127,lightNearShoreSediment,0.0961475,0.0911975,0.05019499999999999,0.02800249999999998,0.00691,0.0049575,NA,NA,NA,AMP
2002-09-03,LS7,46.89774459865672,-90.45718375353252,darkNearShoreSediment,0.07763999999999999,0.07051750000000001,0.04596,0.03242999999999999,0.012245,0.00773499999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.89844837394212,-90.45396510271463,darkNearShoreSediment,0.08792499999999998,0.07282749999999999,0.05016749999999997,0.04122999999999999,0.00957749999999998,0.00773499999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.89871228729266,-90.45276347307598,darkNearShoreSediment,0.08176499999999998,0.06820749999999998,0.037545,0.03680249999999999,0.00691,0.01323499999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.898946875847095,-90.4503172984544,darkNearShoreSediment,0.08176499999999998,0.06592500000000001,0.03545499999999998,0.10271999999999998,0.04972750000000001,0.02154,NA,NA,NA,AMP
2002-09-03,LS7,46.89671824314082,-90.4596299281541,darkNearShoreSediment,0.07761249999999997,0.07051750000000001,0.04593249999999999,0.0324025,0.00955,0.00773499999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.76988761970861,-91.59330593968409,offShoreSediment,0.023465,0.03072499999999999,0.02009625,0.00541124999999999,-0.00133999999999999,0.00765249999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.76565471562893,-91.6279815378286,offShoreSediment,0.01907874999999999,0.03050499999999999,0.01976625,0.00970124999999999,0.0013,0.004875,NA,NA,NA,AMP
2002-09-03,LS7,46.75601185902916,-91.67021023655909,offShoreSediment,0.01485749999999999,0.0257475,0.01968375,0.00521874999999999,0.0013,6.812499999999944e-4,NA,NA,NA,AMP
2002-09-03,LS7,46.74636727657613,-91.71999203587548,offShoreSediment,0.0104025,0.02781,0.01711249999999999,0.00505374999999999,0.00124499999999999,0.00202874999999999,NA,NA,NA,AMP
2002-09-03,LS7,46.743073609239886,-91.76084744359032,offShoreSediment,0.01027874999999999,0.03005125,0.0212375,0.00942624999999999,0.0066075,0.00202874999999999,NA,NA,NA,AMP
