date,mission,lat,lon,class,vol_init,Red,Green,Blue,B5,B6,B7,B8,B11,B12
1988-11-23,LS5,46.77562185910497,-90.12724245820388,cloud,BGS,0.269205,0.28713500000000003,0.25727,0.2729175,0.2955775,0.28851,NA,NA,NA
1988-11-23,LS5,46.77374080976016,-90.11694277558668,cloud,BGS,0.2392575,0.24310750000000003,0.2411,0.22306,0.2556475,0.23857,NA,NA,NA
1988-11-23,LS5,46.78848957255902,-90.15994395312752,cloud,BGS,0.17174499999999998,0.17226750000000002,0.184285,0.156565,0.1472425,0.1138575,NA,NA,NA
1988-11-23,LS5,46.75309977966899,-90.12097682055916,cloud,BGS,0.14875500000000005,0.16286250000000002,0.1590125,0.12287749999999996,0.1070375,0.10530499999999998,NA,NA,NA
1988-11-23,LS5,46.75133556042911,-90.11067713794198,cloud,BGS,0.11845,0.13594,0.1464725,0.11446250000000002,0.0784375,0.08033499999999999,NA,NA,NA
1988-11-23,LS5,47.25217446566184,-90.74841136516945,cloud,BGS,0.254905,0.2609825,0.2390925,0.255675,0.2867225,0.25419,NA,NA,NA
1988-11-23,LS5,47.26662086153484,-90.7686674076499,cloud,BGS,0.2551525,0.2613125,0.2352975,0.26450250000000003,0.2693425,0.2201175,NA,NA,NA
1988-11-23,LS5,47.28851594357492,-90.8067762333335,cloud,BGS,0.4090425,0.39677750000000006,0.35517000000000004,0.444325,0.5053749999999999,0.478095,NA,NA,NA
1988-11-23,LS5,47.28805018509824,-90.83561534466162,cloud,BGS,0.3097125,0.2982175,0.27346750000000003,0.31644999999999995,0.3818725,0.32368250000000004,NA,NA,NA
1988-11-23,LS5,47.23562617071215,-90.77004069866553,cloud,BGS,0.10742249999999998,0.1234,0.12472,0.092545,0.06323000000000001,0.031385,NA,NA,NA
1988-11-23,LS5,47.2974828358354,-90.52275841341022,cloud,BGS,0.3620725,0.35088,0.31317750000000005,0.383495,0.44515,0.41677,NA,NA,NA
1988-11-23,LS5,47.30120812427694,-90.48499291048051,cloud,BGS,0.2161575,0.21536,0.2054325,0.2127475,0.23956,0.19413,NA,NA,NA
1988-11-23,LS5,47.27260556208504,-90.37437201500852,cloud,BGS,0.138085,0.14133,0.141055,0.1179825,0.09821000000000002,0.08253500000000003,NA,NA,NA
1988-11-23,LS5,47.28099103484118,-90.34415961266478,cloud,BGS,0.13033,0.13209,0.14958,0.1179825,0.09821000000000002,0.08253500000000003,NA,NA,NA
1988-11-23,LS5,47.2770313938587,-90.33626318932494,cloud,BGS,0.12254749999999998,0.14133,0.1453175,0.126535,0.104095,0.0739825,NA,NA,NA
1988-11-23,LS5,47.26375278804732,-90.3623557186218,cloud,BGS,0.17675000000000002,0.1961925,0.18753000000000003,0.1863475,0.1860175,0.15931499999999998,NA,NA,NA
1988-11-23,LS5,47.24790728629283,-90.35892249108277,cloud,BGS,0.1455925,0.15939750000000005,0.157665,0.1519725,0.121475,0.09094999999999998,NA,NA,NA
1989-08-22,LS5,46.73284580135451,-90.57100884548854,cloud,BGS,0.4145975,0.4221325,0.4095925,0.4221325,0.4213625,0.3969425,NA,NA,NA
1989-08-22,LS5,46.64146676951019,-90.19129387966822,cloud,BGS,0.424745,0.4295850000000001,0.4062925,0.471,0.443775,0.395485,NA,NA,NA
1991-10-31,LS5,46.82736834294172,-91.93430011170106,cloud,BGS,0.6282175000000001,0.6580550000000001,0.6564050000000001,0.62016,0.35627000000000003,0.280205,NA,NA,NA
1991-10-31,LS5,46.79259174860388,-91.7873579730292,cloud,BGS,0.6267875,0.6406750000000001,0.6547825,0.6109199999999999,0.29412,0.206285,NA,NA,NA
1991-10-31,LS5,46.91749465791208,-91.6884810199042,cloud,BGS,0.67065,0.698755,0.6977375000000001,0.6603650000000001,0.39765750000000005,0.3025625,NA,NA,NA
1991-10-31,LS5,46.85930538917497,-91.6335493792792,cloud,BGS,0.7097549999999999,0.7280424999999999,0.727905,0.6897074999999999,0.3660325,0.2871625,NA,NA,NA
1991-10-31,LS5,46.87338922691424,-91.7983443011542,cloud,BGS,0.6702375,0.6904224999999999,0.6936125,0.6443050000000001,0.3872075,0.302425,NA,NA,NA
1991-10-31,LS5,46.83018708132217,-91.70770709412294,cloud,BGS,0.7093149999999999,0.7120925,0.730985,0.681595,0.3607800000000001,0.26508,NA,NA,NA
1991-10-31,LS5,46.79353195221238,-91.8985945452948,cloud,BGS,0.6686700000000001,0.6730700000000001,0.6773875,0.6428750000000001,0.3558025,0.2798475,NA,NA,NA
1991-10-31,LS5,46.88750735184263,-91.44651457471976,cloud,BGS,0.7022200000000001,0.7272725,0.7305999999999999,0.6812374999999999,0.3350125,0.2282575,NA,NA,NA
1991-10-31,LS5,47.20286720559965,-91.11555143995416,cloud,BGS,0.6939150000000001,0.71729,0.72235,0.68638,0.39917,0.281635,NA,NA,NA
1991-10-31,LS5,46.94754107094408,-91.25425383253229,cloud,BGS,0.729225,0.7503725000000001,0.7517475,0.7044475000000001,0.3298975,0.22094249999999999,NA,NA,NA
1991-10-31,LS5,47.02810547497997,-91.41904875440729,cloud,BGS,0.7862875,0.7998449999999999,0.8041900000000002,0.7616475,0.449055,0.33955,NA,NA,NA
1991-10-31,LS5,47.084241292593525,-91.1182980219854,cloud,BGS,0.7653050000000001,0.7760024999999999,0.7824375000000001,0.7299675000000001,0.3719725,0.2510825,NA,NA,NA
1991-10-31,LS5,47.1759665455042,-90.86415539657575,cloud,BGS,0.60168,0.6275299999999999,0.639465,0.5897725,0.33627750000000006,0.2438225,NA,NA,NA
1991-10-31,LS5,47.18996709762752,-90.59499035751324,cloud,BGS,0.78373,0.7972325,0.794565,0.7668999999999999,0.42733,0.272615,NA,NA,NA
1991-10-31,LS5,47.230081551217246,-90.74330578720075,cloud,BGS,0.6917975000000001,0.7072525000000001,0.7020275,0.6686975,0.44394000000000006,0.34686500000000003,NA,NA,NA
1998-10-02,LS5,46.94698542537994,-91.0166746876104,cloud,BGS,0.17105750000000003,0.1788125,0.16467749999999998,0.175925,0.21351750000000003,0.2279,NA,NA,NA
1998-10-02,LS5,46.94030524176683,-91.0163313648565,cloud,BGS,0.2518525,0.257545,0.2419525,0.27806000000000003,0.30941,0.330805,NA,NA,NA
1998-10-02,LS5,46.94768855411232,-91.09340732310844,cloud,BGS,0.08377249999999997,0.09174749999999998,0.0863025,0.09317750000000002,0.110915,0.11559000000000004,NA,NA,NA
1998-10-02,LS5,46.93010756492035,-91.05426852916314,cloud,BGS,0.14842499999999997,0.15604250000000003,0.1531825,0.16069,0.1725975,0.1791975,NA,NA,NA
1998-10-02,LS5,46.9377267023312,-91.02388446544244,cloud,BGS,0.20711,0.20713750000000003,0.1925075,0.2169275,0.258095,0.257325,NA,NA,NA
1998-10-02,LS5,46.99419171571672,-91.08757083629204,cloud,BGS,0.1526325,0.1615975,0.15444750000000002,0.16946250000000002,0.23177750000000005,0.211015,NA,NA,NA
1998-10-02,LS5,46.90442895378935,-91.20533054088187,cloud,BGS,0.06485249999999998,0.073735,0.07412000000000002,0.07202999999999998,0.10057500000000004,0.0761,NA,NA,NA
1998-10-02,LS5,47.02528504654244,-91.02350332653695,cloud,BGS,0.18225,0.19325,0.1909675,0.1981175,0.2271575,0.229055,NA,NA,NA
1998-10-02,LS5,46.86143731568355,-91.38449544120972,cloud,BGS,0.20892500000000003,0.2145625,0.20183,0.2243525,0.25699500000000003,0.2300725,NA,NA,NA
1998-10-02,LS5,46.81681588865422,-91.4710127751941,cloud,BGS,0.1880525,0.19683875,0.1846425,0.1991625,0.24941875,0.22840875,NA,NA,NA
1998-10-02,LS5,46.7910703620004,-91.49942837931212,cloud,BGS,0.36062875,0.370075,0.35583000000000004,0.38339875,0.3808825,0.3496425,NA,NA,NA
1998-10-02,LS5,46.60483958347144,-90.49927555665536,cloud,BGS,0.21694125,0.2198975,0.19980875,0.2348575,0.269205,0.254685,NA,NA,NA
1998-10-02,LS5,46.7598208614762,-90.74646793946783,cloud,BGS,0.35543125000000003,0.35068750000000004,0.33667625,0.40099875,0.4041475000000001,0.3801675,NA,NA,NA
1998-10-02,LS5,46.76687628081777,-90.73548161134283,cloud,BGS,0.17878500000000003,0.1942675,0.16847250000000005,0.22064,0.2497625,0.24121,NA,NA,NA
1998-10-02,LS5,46.83878878212568,-90.7656940136866,cloud,BGS,0.32249999999999995,0.32439750000000006,0.30182000000000003,0.3789575,0.394165,0.35159500000000005,NA,NA,NA
1998-10-02,LS5,46.5982347731352,-90.5789264355616,cloud,BGS,0.36373625,0.355665,0.34011375,0.4155325,0.425295,0.38408625,NA,NA,NA
1998-10-02,LS5,46.58266310581258,-90.48828922853036,cloud,BGS,0.203645,0.20880125,0.1915725,0.27499375000000004,0.29621,0.28851000000000004,NA,NA,NA
1998-10-02,LS5,46.85945170544464,-90.50476872071783,cloud,BGS,0.2130225,0.22064,0.1927825,0.2189075,0.2649975,0.2685725,NA,NA,NA
1998-10-02,LS5,46.885200322328615,-90.2171164182908,cloud,BGS,0.27267,0.2744025,0.25397000000000003,0.2831475,0.3478275,0.360065,NA,NA,NA
1998-10-02,LS5,46.90772181786361,-90.28440767805644,cloud,BGS,0.1424025,0.1543925,0.145125,0.15257749999999998,0.188575,0.198475,NA,NA,NA
1998-10-02,LS5,46.92695143842573,-90.30706697981424,cloud,BGS,0.2733025,0.269865,0.2521,0.27894,0.3119125,0.31790749999999995,NA,NA,NA
1998-10-02,LS5,46.95648594360088,-90.31736666243144,cloud,BGS,0.2775925,0.28556750000000003,0.2747325,0.29357,0.32206,0.31326000000000004,NA,NA,NA
1998-10-02,LS5,46.96679574222083,-90.403197350908,cloud,BGS,0.227735,0.2288625,0.2149475,0.235985,0.2759425,0.2756125,NA,NA,NA
1998-10-02,LS5,46.93961107853888,-90.42173677961893,cloud,BGS,0.19908,0.2088975,0.19514750000000003,0.2029575,0.2269375,0.23857,NA,NA,NA
2000-08-04,LS5,47.16113181583391,-91.41378872481243,cloud,BGS,0.1257375,0.1314575,0.12073250000000002,0.13946000000000003,0.14837,0.1245275,NA,NA,NA
2000-08-04,LS5,47.1732692307821,-91.39559261885542,cloud,BGS,0.06281749999999997,0.0745325,0.07147999999999999,0.06922499999999998,0.0585,0.05115750000000002,NA,NA,NA
2000-08-04,LS5,47.18447053685049,-91.3868378886308,cloud,BGS,0.08762249999999999,0.0924625,0.09127999999999996,0.102445,0.09931,0.07425749999999998,NA,NA,NA
2000-08-04,LS5,47.11849465852323,-91.47265449217105,cloud,BGS,0.1080275,0.10920999999999996,0.10519499999999998,0.11042000000000002,0.1157825,0.0937825,NA,NA,NA
2000-08-04,LS5,47.110433958997945,-91.50664344480776,cloud,BGS,0.2092275,0.21833,0.201335,0.23824,0.265465,0.236755,NA,NA,NA
2000-08-04,LS5,47.12293336298271,-91.40656486204408,cloud,BGS,0.09414,0.09620250000000002,0.09466249999999998,0.098045,0.1047825,0.0782175,NA,NA,NA
2000-08-04,LS5,47.07301700062972,-91.49776889244728,cloud,BGS,0.21954,0.22262,0.20755,0.23824,0.26816,0.225205,NA,NA,NA
2000-08-04,LS5,46.98747661042096,-91.38520812514884,cloud,BGS,0.06906000000000001,0.07354250000000001,0.07005,0.07282749999999999,0.07197500000000001,0.05882999999999999,NA,NA,NA
2000-08-04,LS5,47.14708517549053,-90.62437382010688,cloud,BGS,0.22526,0.2304575,0.215635,0.225645,0.2290825,0.217285,NA,NA,NA
2000-08-04,LS5,47.12606600276493,-90.61544742850532,cloud,BGS,0.152275,0.16052500000000003,0.1519725,0.15425499999999998,0.1464725,0.13778249999999995,NA,NA,NA
2000-08-04,LS5,47.12746753943892,-90.6030878093647,cloud,BGS,0.1355825,0.139735,0.14190750000000002,0.13035750000000002,0.1118225,0.09238000000000002,NA,NA,NA
2000-08-04,LS5,47.1580585522246,-90.56154575614204,cloud,BGS,0.202215,0.2059825,0.2018575,0.198035,0.17853750000000002,0.15681250000000002,NA,NA,NA
2000-08-04,LS5,47.11134763812329,-90.50077762870065,cloud,BGS,0.15549249999999998,0.16038750000000002,0.15774749999999998,0.16212,0.1597825,0.13781,NA,NA,NA
2000-08-04,LS5,47.104571149454245,-90.58008518485298,cloud,BGS,0.16547499999999998,0.16454000000000002,0.1678675,0.16212,0.15705999999999998,0.13016499999999998,NA,NA,NA
2000-08-04,LS5,47.0905480890606,-90.61613407401312,cloud,BGS,0.13552750000000002,0.13970749999999998,0.13176,0.13033,0.122465,0.1112725,NA,NA,NA
2000-08-04,LS5,47.11929138825344,-90.6920084026264,cloud,BGS,0.17246,0.1773,0.17213,0.1783725,0.18137,0.1646225,NA,NA,NA
2000-08-04,LS5,47.11088032177452,-90.73732700614204,cloud,BGS,0.10184,0.10602,0.1048925,0.102335,0.09865000000000002,0.09262749999999996,NA,NA,NA
2000-08-04,LS5,47.10760899244059,-90.73320713309516,cloud,BGS,0.09843000000000002,0.1017575,0.098705,0.0942775,0.08522999999999997,0.07741999999999999,NA,NA,NA
2000-08-04,LS5,47.21934730343436,-90.42677460247816,cloud,BGS,0.18896,0.1936625,0.1859625,0.17820750000000002,0.17323,0.1606625,NA,NA,NA
2000-08-04,LS5,47.23263704478179,-90.38351593548596,cloud,BGS,0.2715425,0.2713775,0.258865,0.2731925,0.2743475,0.22878,NA,NA,NA
2000-08-04,LS5,47.25547828522038,-90.37115631634532,cloud,BGS,0.251825,0.2551525,0.2432725,0.2535025,0.2451425,0.2212175,NA,NA,NA
2000-08-04,LS5,47.2682930342042,-90.37630615765391,cloud,BGS,0.24533500000000005,0.2429975,0.2394775,0.2417325,0.231915,0.2174775,NA,NA,NA
2000-08-04,LS5,47.24638958361068,-90.22181091839612,cloud,BGS,0.1821125,0.1810125,0.1817275,0.17801499999999998,0.1783725,0.16047,NA,NA,NA
2000-08-04,LS5,47.241495021326045,-90.2104812675172,cloud,BGS,0.2152225,0.2180275,0.203535,0.2175875,0.2022975,0.1718,NA,NA,NA
2000-08-04,LS5,47.20302200995675,-90.29287872845472,cloud,BGS,0.221905,0.226305,0.20953,0.22163,0.2183025,0.1945425,NA,NA,NA
2000-08-04,LS5,47.2121181505541,-90.20739136273204,cloud,BGS,0.1787025,0.18093,0.17361500000000002,0.181865,0.17028749999999998,0.152825,NA,NA,NA
2000-08-04,LS5,47.23706621815301,-90.17580566937268,cloud,BGS,0.084955,0.08918999999999999,0.08242500000000003,0.08622000000000002,0.07703500000000002,0.06581500000000001,NA,NA,NA
2000-08-04,LS5,47.2508176074338,-90.1603561454469,cloud,BGS,0.09845749999999998,0.10184,0.10503,0.098265,0.0984025,0.08853,NA,NA,NA
2000-08-04,LS5,47.09367995871752,-90.41110749300849,cloud,BGS,0.1487,0.151945,0.14350249999999998,0.15010250000000003,0.15433750000000002,0.1377,NA,NA,NA
2000-08-04,LS5,47.137370412171904,-90.23875947054756,cloud,BGS,0.1619,0.16423749999999998,0.15343,0.16588750000000002,0.170205,0.164045,NA,NA,NA
2004-08-15,LS5,46.79010245342493,-92.08149975774742,cloud,BGS,0.2484425,0.25761375,0.2415125,0.34443125,0.29313,0.26003375,NA,NA,NA
2004-08-15,LS5,46.79010245342493,-92.06433362005212,cloud,BGS,0.234225,0.25370875,0.2421175,0.31363125000000003,0.2895825,0.26066625,NA,NA,NA
2004-08-15,LS5,46.81454353966085,-91.9534403705404,cloud,BGS,0.13779624999999998,0.1464175,0.14909875,0.16421,0.15299,0.13688875,NA,NA,NA
2004-08-15,LS5,46.81736295050448,-91.85216015813803,cloud,BGS,0.13969375,0.158545,0.1575275,0.1640175,0.14706375000000002,0.1486725,NA,NA,NA
2004-08-15,LS5,46.832388565572565,-91.57917812839231,cloud,BGS,0.19851625,0.2181925,0.21870125,0.21826125,0.11785874999999998,0.09156875,NA,NA,NA
2004-08-15,LS5,46.9091391475791,-91.62312344089231,cloud,BGS,0.23480250000000005,0.2448125,0.2542725,0.2480025,0.13890999999999998,0.09273749999999996,NA,NA,NA
2004-08-15,LS5,46.87159905897087,-91.64028957858764,cloud,BGS,0.11361000000000002,0.13017875,0.1322825,0.12874875,0.06890874999999999,0.05606624999999998,NA,NA,NA
2004-08-15,LS5,46.90022575565536,-91.6488726474353,cloud,BGS,0.1431175,0.14806750000000002,0.1541725,0.15571249999999998,0.08767750000000002,0.06463249999999998,NA,NA,NA
2004-08-15,LS5,46.82416716886348,-91.60870388522828,cloud,BGS,0.11015875,0.1257375,0.12113125,0.1244175,0.07308874999999998,0.05991624999999997,NA,NA,NA
2004-08-15,LS5,46.750059004515776,-91.67341071908064,cloud,BGS,0.2247375,0.24413875,0.22161625,0.2742925,0.2732475,0.2227575,NA,NA,NA
2004-08-15,LS5,46.76887481142562,-91.58655006234235,cloud,BGS,0.42123875,0.42866375000000007,0.4198225,0.4881325,0.36964875,0.30626125,NA,NA,NA
2004-08-15,LS5,46.915209995371534,-91.44737053467163,cloud,BGS,0.15444750000000002,0.16737249999999998,0.17372500000000002,0.162835,0.08995999999999998,0.06378,NA,NA,NA
2004-08-15,LS5,46.9555317176614,-91.52358818603884,cloud,BGS,0.259745,0.267005,0.26893,0.26417250000000003,0.13574750000000002,0.1125375,NA,NA,NA
2004-08-15,LS5,46.94568851739531,-91.36977959228884,cloud,BGS,0.1656125,0.18137,0.1850825,0.17182750000000002,0.09006999999999998,0.07189250000000003,NA,NA,NA
2004-08-15,LS5,46.98411360467652,-91.45217705322634,cloud,BGS,0.1972375,0.2118125,0.21005250000000003,0.20903500000000003,0.17633749999999998,0.16168,NA,NA,NA
2004-08-15,LS5,47.118384082955245,-91.35879326416384,cloud,BGS,0.10767,0.11295,0.10665249999999998,0.115095,0.11941249999999998,0.10541499999999998,NA,NA,NA
2004-08-15,LS5,47.0328081624304,-91.22970390869509,cloud,BGS,0.06089250000000001,0.06818000000000002,0.0710675,0.06801499999999999,0.07326749999999999,0.05610749999999998,NA,NA,NA
2004-08-15,LS5,46.79306703883712,-91.4580710771341,cloud,BGS,0.1083575,0.116415,0.10859125,0.12426625,0.114875,0.08942375,NA,NA,NA
2004-08-15,LS5,46.68251068224814,-90.38687042910776,cloud,BGS,0.228395,0.2466825,0.248525,0.24930875,0.18138375,0.1560975,NA,NA,NA
2004-08-15,LS5,46.73524438184008,-90.3882437201234,cloud,BGS,0.15235749999999998,0.16904999999999998,0.1750175,0.16792249999999995,0.1184775,0.0971375,NA,NA,NA
2004-08-15,LS5,46.83022313313108,-90.12319855410776,cloud,BGS,0.09746749999999998,0.1092375,0.1149575,0.09947499999999998,0.06452249999999998,0.0474175,NA,NA,NA
2004-08-15,LS5,46.76159191236842,-90.1520376654359,cloud,BGS,0.08330500000000002,0.09152749999999998,0.0997225,0.09116999999999996,0.05363249999999997,0.04356750000000001,NA,NA,NA
2004-08-15,LS5,47.17369794160317,-90.8446129988501,cloud,BGS,0.07436749999999998,0.08470749999999999,0.08951999999999999,0.0719475,0.04059750000000001,0.0323475,NA,NA,NA
2004-08-15,LS5,46.98151032314387,-90.66265193927978,cloud,BGS,0.36237500000000006,0.35808500000000004,0.3367725,0.4044225,0.39455,0.3818175,NA,NA,NA
2004-08-15,LS5,47.00165001361259,-90.82676021564696,cloud,BGS,0.14652749999999998,0.14897500000000002,0.157995,0.16500750000000003,0.16800500000000002,0.16321999999999998,NA,NA,NA
2004-08-15,LS5,47.15682269798791,-90.2908713159984,cloud,BGS,0.2145075,0.22504,0.2271575,0.2211075,0.1163325,0.08995999999999998,NA,NA,NA
2004-08-15,LS5,47.09842628661266,-90.16590183357653,cloud,BGS,0.27157,0.2790775,0.2888125,0.26882,0.17026000000000002,0.139735,NA,NA,NA
2004-08-15,LS5,47.21095721858597,-90.138436013264,cloud,BGS,0.15997499999999998,0.1742475,0.1741375,0.156675,0.09194000000000002,0.06301000000000001,NA,NA,NA
2004-08-15,LS5,47.12132531991306,-90.37601535896714,cloud,BGS,0.17367,0.1828275,0.18445,0.176915,0.09466249999999998,0.07073750000000001,NA,NA,NA
2004-08-15,LS5,46.98756658098663,-90.2516449422781,cloud,BGS,0.09092250000000002,0.10104249999999998,0.1029675,0.091665,0.05926999999999999,0.043705,NA,NA,NA
2004-08-15,LS5,47.02221694853599,-90.13010868739528,cloud,BGS,0.1081375,0.11825750000000002,0.12802000000000002,0.11190499999999998,0.0809125,0.05902249999999998,NA,NA,NA
2004-08-15,LS5,46.88301129805853,-90.11294254969998,cloud,BGS,0.1318975,0.14364,0.14837,0.13184249999999997,0.08616499999999999,0.07425749999999998,NA,NA,NA
2006-06-02,LS5,46.787361050502646,-92.0581276331238,cloud,BGS,0.3435375,0.33664875,0.33659375,0.35506000000000004,0.33493,0.3141675,NA,NA,NA
2006-06-02,LS5,46.78312951979833,-92.0746071253113,cloud,BGS,0.13840125,0.139185,0.12414250000000002,0.17629625,0.18058625,0.135115,NA,NA,NA
2006-06-02,LS5,46.79276752235495,-92.07632373908083,cloud,BGS,0.1447675,0.14907125,0.13669625000000002,0.20385125,0.18423,0.13683375,NA,NA,NA
2006-06-02,LS5,46.84445416083581,-91.95547412970583,cloud,BGS,0.15732125,0.16481500000000002,0.15871000000000002,0.18534375000000003,0.1730925,0.16103375,NA,NA,NA
2006-06-02,LS5,46.93335598879086,-91.79879423000932,cloud,BGS,0.32082249999999995,0.333335,0.3142225,0.37794,0.355335,0.31953000000000004,NA,NA,NA
2006-06-02,LS5,46.99344103130388,-91.7165219024372,cloud,BGS,0.225645,0.2460225,0.22867,0.316725,0.3162575,0.25375000000000003,NA,NA,NA
2006-06-02,LS5,47.17198484151973,-91.3764275037149,cloud,BGS,0.1849725,0.1993825,0.194955,0.21497500000000003,0.2109875,0.2046625,NA,NA,NA
2006-06-02,LS5,47.170117682274366,-91.365097852836,cloud,BGS,0.1510375,0.15714250000000002,0.15436499999999995,0.16800500000000002,0.164815,0.16674,NA,NA,NA
2006-07-04,LS5,46.83540698805355,-91.9975485433424,cloud,BGS,0.39867500000000006,0.40055875,0.37178,0.43850875,0.40913875,0.3578375,NA,NA,NA
2006-07-04,LS5,46.84315700358785,-91.91824098719006,cloud,BGS,0.321565,0.32045125,0.31577625000000004,0.37266,0.34228625,0.30771875,NA,NA,NA
2006-07-04,LS5,46.775012552309136,-92.06037660730723,cloud,BGS,0.3666925,0.3555,0.3318225,0.402415,0.46671,0.42972250000000006,NA,NA,NA
2006-07-04,LS5,46.78159578208268,-92.0521368612135,cloud,BGS,0.33010375,0.3292375,0.31690375000000004,0.36135750000000005,0.37957625,0.3280825,NA,NA,NA
2006-07-04,LS5,47.12528623841181,-91.42306710277866,cloud,BGS,0.34752500000000003,0.3324,0.322995,0.3662525,0.3769225,0.346755,NA,NA,NA
